userId,recommended_movieIds
362,"[1035, 6669, 1042, 32, 1079, 2109, 3671, 30810, 1136, 2700, 44195, 53956, 745, 1257, 1777, 1278, 1281, 1288, 3360, 49957]"
363,"[1027, 13, 3088, 2064, 531, 535, 3108, 36, 556, 2102, 1089, 1094, 590, 2138, 95, 616, 111, 4734, 2687, 2186]"
364,"[1, 122882, 2, 44555, 2571, 1073, 110, 648, 89759, 1196, 7361, 1221, 728, 1270, 2324, 5418, 307, 3408, 858, 3967]"
365,"[2572, 1042, 1597, 1089, 5218, 31903, 44195, 36529, 53956, 4878, 4896, 49957, 5414, 9010, 5444, 2394, 6016, 6565, 4011, 7143]"
366,"[58559, 33794, 1042, 6711, 88125, 30812, 1653, 27773, 78499, 53956, 2324, 49957, 296, 9010, 76093, 5444, 57669, 858, 356, 91529]"
367,"[1028, 2571, 6669, 1552, 122900, 551, 3114, 3635, 88140, 593, 30810, 8798, 1136, 2167, 60040, 111759, 3729, 6807, 88744, 1732]"
368,"[2959, 79132, 802, 1193, 1201, 50, 58559, 1089, 1221, 1358, 858, 5995, 1537, 1293, 3386, 5952, 296, 1196, 272, 318]"
369,"[34, 318, 593, 300, 457, 590, 588, 266, 25, 32, 428, 337, 475, 349, 225, 231, 62, 161, 153, 253]"
370,"[543, 1777, 2918, 2502, 5064, 1214, 1090, 1240, 3578, 1625, 858, 32, 33794, 44555, 1036, 8784, 7254, 1653, 648, 8360]"
371,"[108583, 30812, 73881, 98491, 2291, 8533, 2396, 6502, 86504, 527, 152081, 68157, 6776, 72356, 33615, 37729, 115617, 97225, 3081, 1221]"
372,"[527, 2080, 2081, 34, 39, 1584, 3125, 1097, 587, 2125, 1674, 2712, 1183, 1188, 1704, 3259, 2248, 1244, 1784, 1307]"
373,"[2114, 2132, 2176, 2193, 151, 2202, 281, 293, 306, 308, 2427, 529, 595, 635, 728, 745, 2804, 838, 893, 898]"
374,"[10, 122890, 1036, 527, 1573, 1584, 2106, 6796, 44191, 1722, 1221, 2268, 6365, 1265, 2804, 1272, 329, 858, 2396, 1918]"
375,"[527, 21, 435, 587, 357, 364, 32, 161, 318, 266, 292, 47, 442, 62, 208, 474, 350, 608, 500, 590]"
376,"[2573, 2131, 1203, 1250, 2820, 2351, 4424, 909, 1939, 1941, 1945, 1944, 1035, 17, 24, 50, 1079, 3134, 1948, 3147]"
377,"[527, 161, 296, 318, 333, 232, 509, 593, 349, 364, 588, 356, 329, 539, 551, 457, 596, 480, 236, 110]"
378,"[5121, 27664, 2076, 141886, 30810, 79469, 111, 3202, 2186, 1682, 64660, 1704, 5291, 1196, 1208, 1729, 1219, 99030, 94466, 260]"
379,"[543, 1625, 6787, 60069, 745, 68954, 2918, 59784, 5064, 4226, 1221, 858, 2502, 69122, 30749, 74789, 3698, 48783, 1208, 1721]"
380,"[122892, 108583, 2301, 262, 4519, 115122, 527, 531, 6942, 60293, 5244, 1204, 85342, 79357, 7802, 93855, 1797, 1201, 33794, 1291]"
381,"[1541, 527, 541, 1566, 32, 1060, 551, 3633, 50, 1089, 2117, 587, 589, 594, 95, 1639, 1148, 69757, 661, 1173]"
382,"[122882, 122886, 2571, 122904, 2596, 107559, 587, 2657, 1172, 8874, 1210, 58559, 3793, 1259, 858, 357, 2959, 934, 4016, 106441]"
383,"[18, 661, 541, 1060, 58, 318, 1357, 86, 728, 1393, 25, 733, 778, 1036, 162, 673, 41, 806, 555, 50]"
384,"[1, 88125, 318, 31193, 82459, 543, 551, 594, 2804, 905, 919, 923, 953, 5064, 3081, 1079, 1127, 1203, 1230, 52435]"
385,"[1, 32, 58, 585, 100, 648, 222, 247, 778, 110, 720, 280, 471, 34, 553, 595, 161, 457, 515, 537]"
386,"[1, 2562, 16, 2116, 3160, 170, 1206, 1255, 1777, 760, 3897, 5952, 4973, 932, 1498, 5099, 47, 58, 260, 293]"
387,"[1, 17, 2068, 2076, 2081, 2102, 2160, 116, 2186, 162, 215, 223, 2351, 2361, 373, 2459, 2571, 529, 562, 599]"
388,"[2064, 30812, 4211, 6269, 164, 4263, 2069, 2269, 2272, 2300, 262, 2312, 6419, 281, 2331, 4406, 318, 352, 4465, 412]"
389,"[587, 185, 356, 1, 6, 524, 1036, 22, 539, 34, 553, 71, 589, 597, 105, 648, 151, 733, 780, 786]"
390,"[6, 524, 527, 22, 25, 36, 553, 1580, 1584, 1086, 71, 1610, 590, 587, 593, 1617, 608, 105, 110, 116]"
391,"[1050, 29, 549, 1060, 43, 1584, 1073, 1077, 62, 82, 2704, 1172, 1693, 1186, 1719, 3259, 2248, 2757, 1230, 223]"
392,"[296, 441, 858, 1172, 1196, 1201, 318, 1221, 7502, 608, 5995, 260, 1193, 1089, 50, 79132, 4993, 6016, 908, 527]"
393,"[534, 523, 2571, 27664, 3089, 32, 72226, 2599, 562, 2108, 574, 1089, 30810, 608, 111, 2160, 1673, 2186, 1682, 2710]"
394,"[122882, 122886, 122904, 2115, 2132, 141, 6323, 33004, 4343, 51662, 2596, 551, 589, 2657, 94864, 45722, 31410, 53953, 741, 8947]"
395,"[79132, 4993, 33794, 1537, 1293, 36, 2858, 59315, 3386, 58559, 736, 745, 68358, 7153, 54286, 480, 1270, 122886, 1291, 527]"
396,"[524, 1036, 16, 25, 40, 71, 593, 608, 163, 168, 229, 235, 260, 835, 345, 858, 281, 50, 307, 293]"
397,"[527, 73290, 589, 110, 60069, 1200, 1214, 6863, 112852, 1240, 90866, 99114, 76093, 4973, 76251, 7153, 79132, 81847, 4306, 588]"
398,"[4102, 4623, 539, 555, 1090, 1617, 1210, 7386, 2268, 2795, 3868, 3869, 3948, 370, 7027, 2423, 1954, 3552, 7153, 4085]"
399,"[527, 663, 806, 50, 107, 296, 543, 553, 1213, 161, 4993, 648, 784, 17, 6953, 1917, 5445, 339, 596, 2268]"
400,"[1, 527, 36, 838, 110, 480, 296, 266, 529, 282, 32, 292, 50, 440, 58, 62, 466, 368, 497, 246]"
401,"[2087, 2094, 47, 1136, 1702, 58559, 1258, 2858, 2872, 5952, 329, 48516, 2959, 2021, 1009, 7153, 1552, 3635, 1610, 1148]"
402,"[39, 2144, 2145, 92259, 88163, 4246, 8371, 98491, 2396, 2581, 6754, 66203, 72356, 8874, 2788, 86817, 99114, 37729, 2959, 72641]"
403,"[8961, 27478, 3863, 2329, 2716, 1198, 50, 1214, 1220, 62, 3018, 2636, 1997, 2634, 3793, 1235, 2644, 2647, 2648, 2649]"
404,"[58, 1089, 581, 608, 63082, 1172, 1201, 1221, 213, 74458, 260, 4384, 1827, 7502, 6003, 6016, 1193, 4993, 58559, 2858]"
405,"[2078, 88125, 6350, 2288, 2359, 4467, 31193, 497, 527, 82459, 594, 6743, 2692, 2788, 8949, 8970, 6942, 2872, 902, 905]"
406,"[515, 4103, 6669, 1036, 50, 101962, 589, 92259, 1193, 4273, 5300, 1210, 1219, 1747, 223, 1251, 741, 1278, 89864, 48394]"
407,"[6269, 4235, 2248, 4326, 235, 2289, 281, 2357, 8530, 6552, 6776, 6852, 720, 6869, 4873, 4880, 994, 3104, 27721, 1103]"
408,"[1199, 2, 162, 176, 177, 188, 198, 2318, 318, 2391, 2460, 422, 497, 628, 661, 662, 714, 33493, 745, 4993]"
409,"[648, 778, 555, 593, 594, 111, 246, 247, 608, 293, 480, 589, 163, 161, 6, 266, 11, 141, 527, 151]"
410,"[1584, 5903, 293, 2858, 5445, 329, 4016, 59387, 590, 68099, 73, 7254, 1197, 52435, 3988, 50, 150, 19, 8644, 2]"
411,"[904, 55820, 3897, 3911, 73, 1240, 50, 296, 122882, 4226, 903, 778, 4878, 2712, 2329, 3994, 60069, 3751, 1834, 106920]"
412,"[2571, 2058, 2599, 556, 3635, 3638, 62, 70, 1610, 590, 3156, 1625, 104, 1136, 3696, 2186, 4247, 2712, 1690, 45722]"
413,"[260, 805, 296, 65, 85, 832, 104, 802, 778, 1047, 1432, 798, 1438, 1057, 673, 1479, 719, 724, 628, 376]"
414,"[858, 904, 1289, 3210, 912, 5902, 2712, 671, 36, 2599, 2858, 1199, 1223, 1222, 3160, 3811, 1252, 1259, 750, 1265]"
415,"[527, 21, 161, 435, 593, 357, 474, 32, 356, 10, 480, 253, 587, 442, 318, 586, 204, 350, 364, 500]"
416,"[6, 9, 1036, 17, 45, 50, 71, 105, 110, 151, 719, 222, 762, 255, 281, 318, 835, 338, 457, 475]"
417,"[6, 2115, 30810, 2291, 2501, 6669, 541, 741, 750, 8947, 2804, 8958, 33794, 27882, 1288, 3552, 5679, 34405, 3861, 3916]"
418,"[5679, 50, 1597, 1089, 3793, 33493, 223, 2394, 6565, 1517, 106489, 1291, 588, 2571, 2058, 1036, 5669, 116797, 2115, 1610]"
419,"[73, 2318, 2329, 1183, 4772, 1193, 47, 2759, 2912, 608, 6377, 1653, 25, 2858, 4995, 1704, 7263, 2028, 1517, 4718]"
420,"[969, 1257, 14, 16, 17, 2078, 2087, 41, 2091, 2096, 2100, 2114, 2115, 2140, 2144, 111, 2161, 2174, 2194, 162]"
421,"[509, 527, 39, 553, 319, 838, 349, 111, 246, 367, 231, 2, 261, 153, 282, 1073, 50, 204, 47, 36]"
422,"[527, 529, 3104, 50, 58, 3152, 2132, 1147, 2176, 1680, 2202, 1704, 1204, 1203, 1231, 1247, 1252, 1272, 2804, 1276]"
423,"[25, 50, 2132, 118890, 6323, 71899, 4343, 2324, 106920, 129514, 94864, 671, 53953, 714, 109374, 5101, 78836, 7302, 1173, 1203]"
424,"[110, 111, 223, 296, 2396, 1464, 36, 3160, 3210, 1199, 1221, 1222, 1244, 3811, 1252, 5876, 1289, 5902, 2858, 912]"
425,"[1090, 608, 1172, 1221, 7502, 1197, 1240, 2571, 1036, 44555, 1042, 47, 1099, 3147, 1653, 8360, 1207, 1729, 2792, 745]"
426,"[3081, 92259, 111759, 72356, 8371, 98491, 134853, 102125, 2291, 56587, 5903, 8533, 2396, 37729, 356, 115617, 97225, 5618, 152081, 67087]"
427,"[111, 858, 1197, 1208, 4103, 2068, 30810, 2176, 2186, 171, 4304, 2268, 231, 2291, 2318, 2351, 334, 348, 349, 2427]"
428,"[21, 29, 2138, 4349, 2467, 457, 2542, 4616, 55820, 4641, 2692, 33493, 741, 745, 2810, 778, 2916, 2924, 4973, 7147]"
429,"[162, 471, 74458, 63082, 296, 1028, 150, 161, 300, 316, 339, 858, 92259, 357, 508, 318, 480, 509, 457, 196]"
430,"[88125, 2501, 31193, 76251, 82459, 80463, 2804, 905, 923, 924, 7090, 953, 1203, 1230, 52435, 1244, 1278, 48385, 1304, 3424]"
431,"[29, 2078, 88125, 6242, 49272, 4235, 6350, 33004, 2288, 4349, 6405, 6440, 4467, 2467, 466, 31193, 4616, 55820, 82459, 6743]"
432,"[29, 543, 30810, 101, 1221, 1777, 8970, 2333, 858, 2918, 4979, 920, 5064, 7147, 39414, 1625, 47, 3147, 44555, 541]"
433,"[953, 1230, 88125, 6350, 2359, 474, 31193, 82459, 80463, 594, 2692, 6942, 905, 923, 3160, 1127, 44195, 1203, 1204, 52435]"
434,"[1208, 1211, 1387, 16, 41, 110, 205, 2268, 262, 296, 2353, 307, 308, 2355, 326, 446, 465, 635, 720, 766]"
435,"[1193, 318, 745, 1265, 1148, 122886, 7153, 1198, 110, 541, 329, 1287, 1288, 2571, 908, 912, 1302, 151, 671, 34]"
436,"[4238, 1207, 1254, 4361, 1299, 922, 2571, 21, 4117, 2583, 1059, 47, 50, 1077, 2109, 1090, 1103, 80, 1193, 1196]"
437,"[509, 39, 168, 50, 319, 589, 111, 47, 318, 356, 110, 593, 253, 266, 161, 292, 293, 196, 349, 608]"
438,"[91529, 48780, 663, 79132, 924, 806, 2858, 1196, 109487, 308, 306, 441, 58559, 858, 5995, 107, 260, 4226, 2959, 1201]"
439,"[4973, 4102, 2132, 4226, 8360, 33004, 4357, 2330, 4447, 2692, 94864, 53953, 2795, 7027, 1079, 1136, 1221, 48394, 93840, 89745]"
440,"[527, 457, 356, 25, 593, 223, 292, 261, 6, 265, 141, 539, 153, 161, 551, 204, 592, 337, 342, 475]"
441,"[745, 1258, 1298, 3481, 21, 29, 32, 36, 2109, 2115, 2138, 6242, 49272, 2194, 2291, 4349, 4378, 293, 6440, 2467]"
442,"[88125, 6350, 2288, 6405, 4467, 2501, 31193, 497, 55820, 82459, 594, 6743, 2692, 2716, 2728, 2788, 2804, 8970, 2872, 902]"
443,"[1028, 64614, 111, 4226, 2762, 1234, 750, 5903, 7502, 4973, 2959, 924, 109487, 106471, 1704, 44191, 58559, 527, 107081, 8360]"
444,"[910, 915, 2718, 3114, 2858, 1464, 2396, 1641, 1287, 1035, 1219, 920, 3499, 1207, 953, 3396, 8533, 30810, 608, 1250]"
445,"[39, 47, 318, 253, 2959, 3949, 266, 48783, 1721, 349, 153, 454, 10, 780, 778, 2318, 786, 2858, 3510, 590]"
446,"[7502, 50, 1653, 1175, 31410, 104374, 4027, 2959, 2028, 79132, 589, 58559, 5952, 1196, 122882, 122892, 44555, 527, 541, 1590]"
447,"[356, 527, 50, 590, 515, 151, 280, 32, 428, 52, 832, 475, 225, 628, 377, 47, 14, 349, 480, 185]"
448,"[33794, 50, 44191, 2762, 8961, 5903, 2329, 296, 4973, 2968, 106471, 122886, 57353, 1042, 107081, 589, 1200, 6365, 745, 1291]"
449,"[527, 50, 594, 296, 39, 110, 253, 266, 25, 34, 428, 586, 596, 475, 348, 608, 377, 457, 367, 153]"
450,"[593, 27156, 92210, 116797, 1090, 1234, 2324, 110873, 318, 68954, 66934, 59784, 108979, 527, 4995, 1252, 1222, 541, 152077, 2067]"
451,"[1537, 1617, 3160, 1233, 2268, 1246, 1284, 3386, 3920, 3966, 48516, 2997, 55267, 2073, 8798, 94, 5747, 4226, 1263, 1276]"
452,"[246, 337, 349, 390, 422, 509, 595, 628, 720, 900, 926, 930, 933, 948, 951, 973, 1060, 1085, 1123, 1125]"
453,"[260, 112852, 4343, 318, 4443, 2463, 527, 553, 593, 6754, 2683, 2706, 2762, 858, 2918, 2959, 924, 969, 7153, 54259]"
454,"[608, 48780, 1172, 79091, 318, 91529, 924, 109487, 441, 54259, 1203, 7502, 47, 68157, 1120, 1207, 1729, 1258, 2324, 76093]"
455,"[162, 34, 364, 349, 10, 266, 405, 552, 440, 442, 339, 474, 733, 225, 353, 227, 357, 508, 367, 368]"
456,"[1036, 54286, 541, 26662, 5690, 588, 57504, 1704, 1200, 65261, 1265, 79091, 1274, 68358, 89864, 48394, 106782, 293, 329, 364]"
457,"[1233, 6016, 2066, 30810, 235, 94466, 2318, 129313, 53550, 4404, 4437, 6530, 492, 2579, 2594, 2600, 141886, 31410, 27317, 99030]"
458,"[778, 44555, 4878, 2858, 3005, 2028, 3949, 595, 589, 4993, 48516, 48394, 2571, 266, 2329, 25, 32, 161, 1955, 1831]"
459,"[12, 778, 1042, 673, 1060, 805, 296, 85, 994, 376, 260, 858, 745, 647, 1672, 1552, 800, 1459, 1210, 832]"
460,"[17, 32, 2081, 58, 2130, 2138, 6242, 111, 116, 49272, 6350, 215, 2300, 4349, 2329, 6440, 333, 4489, 2467, 905]"
461,"[6539, 88125, 216, 2501, 31193, 55820, 82459, 2863, 905, 1032, 58559, 1230, 1233, 52435, 48516, 85414, 5669, 81562, 260, 1136]"
462,"[3072, 1927, 2571, 2959, 307, 2997, 2359, 318, 1357, 3408, 728, 2268, 1246, 3949, 3186, 246, 3967, 608, 2028, 48783]"
463,"[7153, 30812, 216, 2301, 262, 4489, 2467, 4623, 531, 587, 593, 750, 2863, 33660, 2984, 3071, 1032, 3148, 1136, 38038]"
464,"[34, 47, 185, 318, 457, 587, 333, 589, 597, 474, 356, 364, 367, 377, 316, 110, 2, 161, 292, 593]"
465,"[1, 122882, 1089, 27721, 6807, 45722, 89759, 78499, 81591, 1732, 1221, 1735, 3285, 1265, 3854, 318, 86882, 37731, 5992, 4973]"
466,"[2289, 2692, 2064, 2091, 58, 88125, 2114, 2130, 112, 116, 4226, 141, 7355, 8360, 6350, 215, 33004, 2288, 2300, 6405]"
467,"[3072, 2571, 527, 24, 2599, 50, 2108, 1089, 110, 3186, 1198, 1213, 1729, 1219, 1240, 1247, 223, 235, 296, 1836]"
468,"[1238, 14, 6273, 230, 262, 39183, 307, 308, 2359, 322, 8650, 465, 501, 4612, 918, 2599, 608, 4705, 47728, 635]"
469,"[1, 260, 2959, 3219, 535, 2713, 2841, 1954, 293, 2722, 1196, 1197, 1198, 2987, 319, 2881, 194, 2761, 364, 3949]"
470,"[6273, 4226, 3739, 6650, 1252, 750, 25850, 905, 922, 923, 951, 7116, 5114, 1077, 1594, 2106, 1103, 1649, 162, 1193]"
471,"[524, 1035, 1552, 104, 2700, 4247, 1200, 223, 2273, 1259, 54001, 4344, 2302, 1281, 4369, 785, 3861, 2353, 318, 7502]"
472,"[2068, 2076, 2132, 2137, 2186, 2313, 2351, 2729, 2920, 914, 2970, 926, 930, 948, 3093, 1125, 1218, 1411, 1420, 3503]"
473,"[318, 54259, 152081, 50703, 116797, 7254, 5218, 92259, 6776, 73881, 1193, 1221, 53996, 56587, 33615, 5989, 5995, 48516, 122886, 5952]"
474,"[1270, 2, 54286, 47, 1073, 50, 1090, 608, 111, 1196, 1208, 7361, 1732, 1234, 1252, 1265, 68358, 79132, 318, 4973]"
475,"[108583, 30810, 88163, 86345, 86347, 2395, 119141, 86377, 74152, 441, 104913, 86504, 2580, 2581, 96911, 88810, 2797, 8949, 97057, 80906]"
476,"[2575, 527, 314, 2434, 1, 2562, 26151, 2116, 170, 1206, 1255, 1777, 760, 307, 3897, 5952, 4973, 903, 932, 1498]"
477,"[2087, 2094, 1584, 1590, 3638, 2628, 589, 2640, 610, 1676, 1702, 1200, 1220, 1240, 6874, 1274, 4878, 800, 2872, 1372]"
478,"[527, 152081, 5218, 1193, 1221, 112852, 53996, 56587, 33615, 858, 5995, 48516, 3462, 47610, 81845, 106489, 2, 86548, 88163, 88810]"
479,"[50872, 3809, 122882, 122886, 122904, 34, 102445, 88129, 36931, 2115, 30810, 88163, 71838, 4299, 231, 86347, 2395, 119141, 86377, 74152]"
480,"[122892, 108583, 2501, 31193, 86504, 594, 2918, 905, 912, 919, 923, 7090, 953, 1203, 1230, 52435, 1278, 27904, 1304, 1307]"
481,"[2064, 2117, 6269, 2176, 2186, 108709, 235, 281, 86345, 86347, 86377, 92535, 104841, 474, 590, 68237, 94864, 64197, 2788, 2791]"
482,"[2070, 3617, 50, 1136, 2692, 45722, 58559, 1238, 6874, 1255, 750, 1349, 32587, 3421, 2918, 899, 1923, 1947, 4011, 3052]"
483,"[26662, 5690, 57504, 1197, 1221, 65261, 89864, 7502, 62336, 924, 112556, 3000, 7099, 260, 47, 2858, 296, 356, 1097, 44555]"
484,"[260, 11, 1183, 296, 1356, 85, 86, 104, 1393, 832, 805, 786, 36, 6, 733, 708, 608, 1409, 10, 140]"
485,"[2058, 1194, 318, 2028, 1033, 7444, 6565, 68135, 3507, 3256, 2142, 4085, 69757, 1923, 2571, 2188, 1693, 2078, 1569, 1203]"
486,"[4878, 54286, 527, 34338, 44633, 92259, 58559, 87232, 1222, 1244, 1258, 48385, 5418, 138036, 76093, 318, 3911, 81229, 3424, 96610]"
487,"[9, 1036, 21, 548, 553, 40, 62, 71, 586, 589, 608, 144, 151, 163, 178, 198, 719, 733, 223, 224]"
488,"[97938, 44195, 8874, 1732, 1784, 2318, 112421, 1961, 4011, 3020, 38886, 2076, 30810, 111, 1213, 3788, 318, 924, 56782, 27664]"
489,"[527, 2710, 1836, 2108, 1354, 348, 1247, 235, 3072, 2434, 2571, 2575, 2959, 2324, 2359, 314, 2686, 3160, 2268, 3174]"
490,"[12, 65, 25, 805, 673, 32, 104, 832, 3, 135, 778, 647, 785, 17, 1047, 1432, 798, 1438, 1057, 62]"
491,"[2575, 1046, 32, 1569, 47, 2108, 1089, 1097, 608, 3176, 110, 2686, 2692, 1673, 1247, 1304, 296, 1836, 2360, 314]"
492,"[1148, 345, 2917, 2938, 1041, 538, 41, 585, 81, 633, 147, 673, 1199, 178, 745, 766, 260, 280, 290, 309]"
493,"[2, 515, 8, 522, 1035, 527, 534, 3095, 1049, 35, 50, 62, 3654, 1611, 3147, 594, 616, 1132, 3196, 647]"
494,"[543, 32, 56367, 1625, 608, 111, 1172, 1208, 1234, 1252, 1777, 778, 2918, 5995, 46976, 6016, 91529, 912, 924, 1961]"
495,"[590, 588, 593, 364, 509, 261, 539, 440, 204, 337, 474, 236, 377, 553, 349, 50, 231, 153, 282, 339]"
496,"[597, 7, 8, 527, 1049, 45, 50, 586, 616, 647, 222, 762, 318, 830, 361, 362, 445, 475, 986, 497]"
497,"[357, 497, 590, 1094, 1224, 1225, 1252, 11, 17, 2085, 2087, 2114, 110, 151, 162, 223, 2278, 2318, 2355, 2391]"
498,"[509, 319, 318, 1233, 593, 232, 111, 246, 4226, 541, 5299, 8798, 2804, 150, 1282, 260, 783, 539, 3996, 3868]"
499,"[2064, 21, 549, 2599, 1077, 1089, 1103, 1147, 1201, 1204, 58559, 1220, 1223, 2289, 265, 79132, 3363, 3897, 2366, 3911]"
500,"[527, 92259, 88163, 4357, 2330, 8530, 156025, 84374, 152081, 68157, 608, 2692, 724, 6874, 88810, 8969, 778, 4878, 99114, 115617]"
501,"[2, 51255, 36931, 92259, 30825, 6281, 71838, 4299, 2353, 8641, 2529, 47610, 152081, 6796, 68237, 4776, 54001, 99114, 832, 33615]"
502,"[1537, 2571, 6669, 17, 1050, 47, 1077, 58, 2620, 2624, 2628, 73, 1617, 1620, 3671, 30810, 110, 2167, 1658, 123]"
503,"[115210, 608, 92259, 1172, 44191, 1193, 1201, 1203, 1221, 5903, 296, 318, 7502, 5995, 112556, 109487, 106471, 1198, 2959, 107081]"
504,"[3181, 36527, 2890, 2571, 2572, 527, 16, 41, 590, 608, 1683, 665, 1704, 1194, 1196, 1198, 2762, 748, 2858, 2396]"
505,"[1250, 2019, 3072, 3088, 3096, 2599, 1066, 1077, 1078, 3134, 1103, 1617, 3196, 3730, 3735, 1178, 2716, 1180, 1214, 1217]"
506,"[1221, 3844, 778, 18, 162, 1060, 1958, 4011, 52, 40629, 4921, 838, 74458, 608, 63082, 2542, 4246, 4896, 39, 5816]"
507,"[16, 1042, 783, 156, 1183, 1060, 832, 2628, 858, 608, 994, 25, 6, 733, 1409, 1672, 140, 3471, 1552, 788]"
508,"[1, 260, 1036, 924, 36, 1198, 838, 750, 111, 527, 318, 39, 364, 296, 269, 25, 282, 541, 417, 555]"
509,"[4103, 2068, 2130, 2137, 26729, 2261, 2300, 39183, 4370, 2330, 2351, 6461, 342, 8542, 390, 2488, 8650, 911, 914, 2553]"
510,"[2064, 17, 2081, 39, 47, 50, 2132, 111, 116, 162, 2240, 215, 223, 2289, 2312, 2321, 300, 308, 2366, 2395]"
511,"[6, 62, 356, 230, 50, 555, 349, 168, 588, 110, 515, 141, 527, 151, 161, 45, 440, 589, 593, 468]"
512,"[115210, 2571, 96821, 8783, 4226, 88810, 1291, 296, 99114, 5989, 6016, 4993, 1921, 3462, 924, 112556, 109487, 3504, 4019, 2021]"
513,"[296, 300, 587, 588, 364, 47, 39, 10, 266, 32, 62, 196, 231, 457, 34, 329, 454, 253, 592, 185]"
514,"[17, 41, 205, 635, 858, 898, 899, 902, 904, 916, 926, 937, 1099, 1184, 1217, 1228, 1273, 1288, 1305, 1358]"
515,"[6156, 527, 67087, 102445, 36931, 27724, 3156, 1625, 64614, 73321, 44665, 4226, 71838, 78499, 60069, 1203, 81591, 5816, 50872, 4299]"
516,"[1029, 6, 524, 1036, 71, 594, 596, 105, 141, 151, 281, 835, 338, 508, 587, 368, 457, 593, 500, 288]"
517,"[457, 520, 158, 34, 204, 466, 225, 224, 353, 736, 227, 508, 368, 590, 593, 47, 364, 10, 317, 588]"
518,"[1094, 3543, 5293, 2064, 2069, 21, 58, 2130, 30812, 4211, 116, 4239, 164, 4263, 4306, 2269, 2272, 4326, 6377, 246]"
519,"[1, 39, 127108, 127152, 96467, 250, 96728, 139757, 4641, 6732, 80463, 133771, 2858, 160590, 858, 924, 2987, 54256, 74754, 1193]"
520,"[543, 4641, 6711, 1625, 608, 2700, 58559, 1213, 1219, 1227, 6350, 1240, 6874, 223, 1250, 1777, 3897, 2396, 2918, 1961]"
521,"[260, 91529, 2186, 48780, 27664, 7438, 924, 72226, 1198, 109487, 2863, 1089, 1219, 778, 30810, 5995, 4979, 296, 1193, 1201]"
522,"[92259, 1527, 122882, 543, 32, 593, 1625, 49272, 148626, 142488, 318, 2918, 924, 2502, 5064, 4226, 4011, 122886, 64957, 1203]"
523,"[1090, 2804, 1276, 1961, 5064, 33493, 5349, 2268, 4027, 543, 4226, 527, 47, 7153, 1210, 1517, 2028, 223, 6377, 1]"
524,"[1, 122886, 54286, 17, 107559, 56367, 1089, 73290, 1172, 6807, 44195, 40629, 50872, 1735, 1259, 3844, 60684, 3854, 4921, 838]"
525,"[33794, 3082, 3638, 2106, 594, 1625, 34405, 611, 4247, 1690, 671, 674, 1253, 3821, 1272, 780, 4369, 2363, 2365, 32587]"
526,"[96821, 88810, 5989, 115210, 152077, 1136, 48780, 127202, 1291, 858, 48516, 104374, 1196, 112552, 44191, 1198, 58559, 106920, 122882, 122886]"
527,"[543, 1625, 608, 1172, 1193, 1221, 1777, 8961, 5064, 7502, 527, 318, 1961, 3578, 33794, 44555, 1042, 8784, 1207, 1729]"
528,"[912, 1541, 25, 32, 36, 1060, 1573, 2599, 1584, 1077, 1089, 589, 1103, 110, 1172, 1173, 2712, 671, 1199, 1225]"
529,"[1227, 1960, 2068, 2071, 2137, 246, 2312, 2318, 2351, 2366, 349, 3330, 39292, 2459, 422, 440, 8650, 2951, 4612, 529]"
530,"[1027, 1035, 3, 26, 541, 2081, 1057, 551, 2599, 1061, 47, 2096, 1590, 58, 2626, 589, 1103, 2140, 92, 613]"
531,"[34, 56152, 2423, 59387, 69122, 68099, 73, 104, 1197, 52435, 1772, 1270, 833, 3421, 49530, 3988, 79132, 3578, 318, 4226]"
532,"[8961, 4226, 68358, 33794, 48394, 2329, 79132, 44191, 1573, 1704, 109487, 47, 59315, 50, 1234, 112852, 296, 4306, 858, 40414]"
533,"[380, 1210, 2064, 2076, 2087, 50, 2115, 2132, 4226, 141, 4247, 6323, 6333, 2273, 33004, 4343, 4344, 4369, 457, 482]"
534,"[7, 2078, 2080, 2081, 2092, 45, 2096, 4306, 4308, 4310, 4369, 2340, 362, 2572, 2657, 2671, 4720, 628, 4814, 4821]"
535,"[527, 161, 329, 150, 2, 261, 32, 62, 337, 377, 110, 344]"
536,"[524, 1036, 16, 17, 25, 62, 70, 71, 608, 611, 105, 662, 162, 733, 247, 778, 786, 835, 328, 475]"
537,"[319, 446, 766, 858, 1111, 1120, 1222, 2069, 2070, 2076, 2115, 110, 111, 2174, 162, 164, 2245, 2272, 2303, 262]"
538,"[168, 50, 232, 515, 11, 151, 280, 282, 293, 39, 551, 1073, 196, 457, 337, 349, 356, 237, 161, 593]"
539,"[912, 2706, 25, 1183, 4772, 47, 2759, 2912, 608, 1653, 2683, 663, 806, 73, 107, 2858, 4995, 904, 44555, 1206]"
540,"[534, 7361, 1221, 588, 27773, 364, 858, 8961, 4995, 6539, 4235, 48780, 4306, 3421, 1250, 6377, 1270, 68358, 520, 784]"
541,"[1046, 32, 47, 1089, 608, 1673, 296, 2360, 1961, 2502, 2542, 1, 2562, 2571, 16, 1090, 2116, 1093, 3160, 3181]"
542,"[122882, 122886, 3594, 2059, 11, 1035, 122904, 2596, 3578, 41566, 7263, 2657, 44191, 68269, 3270, 106696, 3793, 261, 6936, 4995]"
543,"[6, 1544, 11, 1036, 21, 25, 539, 26, 1059, 41, 58, 85, 608, 661, 1196, 1198, 694, 707, 1221, 1270]"
