tmdbId,tmdbIds
13965,"[24266, 31995, 15560, 69716, 10650, 11791, 17187, 12139, 14633, 10632, 18721, 1403, 18886, 14589, 14594, 14590, 14595, 42791, 15876, 10401, 29887, 15347, 17169, 33194, 10863, 11060, 15310, 51044, 21868, 43103, 1941, 20813, 18683, 1722, 5241, 48482, 31918, 636, 12537, 15497, 12506, 2100, 38171, 14588, 6440, 6646, 42470, 32961, 32567, 9062]"
24266,"[13965, 31995, 15560, 69716, 10650, 11791, 17187, 12139, 14633, 10632, 18721, 1403, 18886, 14589, 14594, 14590, 14595, 42791, 15876, 10401, 12506, 15417, 29887, 15347, 17169, 33194, 10863, 11060, 4460, 9093, 61280, 15310, 51044, 21868, 43103, 1941, 20813, 10169, 18683, 1722, 5241, 48482, 31918, 636, 12537, 9944, 15497, 2100, 38171, 16263]"
18197,"[11574, 7442, 20815, 41240, 11177, 10243, 11364, 11145, 41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229, 54714, 33831, 13440, 41760, 1714, 42541, 11206, 20, 32082, 10944, 30141, 42044, 12146, 16227, 16784, 11141, 45938, 4599, 41316, 18889, 11085]"
70842,"[4307, 55936, 15321, 11956, 62695, 98505, 91076, 79515, 20423, 25660, 83500, 36245, 12582, 11828, 55699, 14776, 25767, 28213, 28124, 1815, 44800, 18905, 1698, 8744, 11655, 38043, 32284, 31064, 8583, 32499, 4975, 21588, 30815, 23069, 14506, 811, 400, 768, 10401, 527, 21450, 22256, 30072, 476, 69605, 24276, 27033, 31016, 34024, 13333]"
9717,"[15186, 10724, 12528, 9275, 9930, 10805, 9462, 15239, 10130, 10514, 4032, 26610, 10878, 7520, 17339, 12149, 19382, 2383, 12502, 11457, 10207, 14372, 1880, 2565, 10083, 11281, 12235, 14052, 9583, 96, 1999, 9540, 10823, 11557, 9336, 2246, 4437, 11033, 11082, 14662, 11009, 9433, 20862, 8913, 9355, 10323, 6435, 699, 8293, 1368]"
11966,"[9333, 9292, 11285, 2023, 1619, 13156, 12158, 1428, 201, 28176, 10437, 6283, 11419, 9352, 11630, 6073, 9414, 2119, 39473, 46119, 75490, 19142, 25641, 17990, 4108, 9942, 3172, 1535, 11974, 10719, 36669, 938, 200, 10141, 13667, 178, 11963, 11843, 9602, 36586, 9509, 11282, 2069, 10634, 841, 16320, 79, 10003, 9749, 4147]"
2605,"[2614, 1649, 2616, 33525, 11283, 14728, 11006, 67660, 84199, 32305, 30055, 9357, 25719, 660, 9315, 20704, 9647, 81005, 109491, 6978, 72331, 49526, 49524, 94348, 97614, 2661, 177494, 10196, 5683, 39953, 38955, 9460, 10974, 29015, 21056, 12500, 25682, 26535, 19267, 80070, 19797, 11563, 41756, 53027, 15850, 17614, 15708, 58467, 31526, 31146]"
8740,"[30142, 512, 42124, 10496, 35199, 19827, 20239, 30180, 36943, 122190, 42006, 1485, 33250, 57745, 70042, 12589, 49410, 18172, 39541, 25037, 19067, 13560, 9082, 4911, 51230, 17592, 26332, 113273, 24587, 14635, 26317, 2046, 28966, 16249, 12684, 543, 32628, 32600, 43368, 5991, 26723, 18783, 57976, 39543, 15677, 47955, 7015, 147729, 18569, 430]"
26798,"[49299, 47818, 26603, 3064, 63435, 11317, 37606, 25147, 77223, 36434, 15247, 12616, 19953, 38904, 20468, 61178, 1610, 11033, 23570, 6028, 25969, 5001, 28288, 50541, 11112, 10467, 34689, 10778, 12235, 20334, 26475, 8130, 11861, 1389, 2453, 9406, 32308, 1995, 535, 11814, 4978, 9876, 3116, 2608, 8741, 10468, 10162, 9366, 696, 672]"
41428,"[21430, 44497, 27362, 11347, 42254, 37997, 42135, 30874, 9584, 5336, 13553, 33560, 13702, 27816, 27815, 33257, 114524, 27274, 5048, 5051, 49671, 41569, 28448, 47406, 37512, 8220, 5335, 4772, 18484, 43654, 11559, 33583, 13318, 5691, 14240, 2082, 13168, 383, 16135, 27361, 34867, 24150, 16194, 36577, 47122, 41970, 12718, 27936, 4556, 42039]"
8337,"[45549, 32622, 19092, 28070, 37532, 6917, 22500, 20075, 4296, 42033, 27327, 11469, 26978, 30924, 24919, 15119, 42337, 32685, 10285, 15901, 15902, 28893, 21143, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060]"
8463,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 59585, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035, 10081]"
28176,"[17170, 32488, 18913, 12584, 11313, 15665, 10627, 26522, 10868, 24750, 11307, 15393, 16769, 11521, 9333, 52772, 34053, 51763, 150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048, 20712, 49370, 26895, 13571, 12647, 17496, 5917, 26560, 19114, 85058, 25113]"
9493,"[2453, 11890, 29355, 4248, 8494, 9051, 6519, 26386, 9362, 10164, 2617, 137093, 109439, 18509, 146599, 18069, 30528, 22688, 57575, 36758, 43037, 38965, 19049, 1377, 27088, 36362, 18535, 42618, 40718, 31633, 5921, 14551, 51426, 42986, 30462, 19728, 41670, 36372, 11375, 35068, 42176, 33454, 44916, 4984, 37451, 27590, 71940, 17641, 4939, 17258]"
26603,"[49299, 47818, 26798, 3064, 63435, 11317, 37606, 25147, 77223, 36434, 15247, 12616, 19953, 38904, 20468, 61178, 1610, 11033, 23570, 6028, 25969, 5001, 28288, 50541, 11112, 10467, 34689, 10778, 12235, 20334, 26475, 8130, 11861, 1389, 2453, 9406, 32308, 1995, 535, 11814, 4978, 9876, 3116, 2608, 8741, 10468, 10162, 9366, 696, 672]"
33172,"[26953, 22915, 12484, 20443, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 13509, 5680, 5203, 11284, 11607, 15983, 10577, 15556, 9980, 10072, 26477, 11342, 17692, 13567, 16820, 9725, 11428, 11857, 10014, 41671, 10676, 10766, 10607, 33278, 26515, 10873, 11415, 16288, 9457, 4587, 11497, 11675, 10160]"
29095,"[26953, 22915, 12484, 20443, 33172, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 13509, 5680, 5203, 11284, 11607, 15983, 10577, 15556, 9980, 10072, 26477, 11342, 17692, 13567, 16820, 9725, 11428, 11857, 10014, 41671, 10676, 10766, 10607, 33278, 26515, 10873, 11415, 16288, 9457, 4587, 11497, 11675, 10160]"
12582,"[4307, 55936, 15321, 11956, 62695, 98505, 91076, 79515, 20423, 25660, 83500, 36245, 70842, 11828, 55699, 14776, 25767, 28213, 28124, 1815, 44800, 18905, 1698, 8744, 11655, 38043, 32284, 31064, 8583, 32499, 4975, 21588, 30815, 23069, 14506, 811, 400, 768, 10401, 527, 21450, 22256, 30072, 476, 69605, 24276, 27033, 31016, 34024, 13333]"
10001,"[52263, 9356, 10905, 77120, 11058, 10159, 11128, 15556, 1428, 12634, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385]"
11352,"[9941, 28501, 46829, 1623, 35080, 2749, 20637, 10424, 150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048, 20712, 49370, 26895, 13571, 12647, 17496, 5917, 26560, 19114, 85058, 25113, 96966, 14664, 84735, 32077, 45840, 24249, 2149, 37917, 41913, 124963]"
12500,"[38955, 9460, 10974, 29015, 25682, 26535, 19267, 11563, 10176, 3040, 25678, 33525, 8982, 16407, 19317, 11471, 17809, 17897, 17653, 2661, 13333, 29056, 16093, 11484, 49636, 59387, 10617, 11683, 3980, 15515, 10447, 6037, 68149, 11234, 11533, 10045, 11006, 9610, 10054, 10771, 10796, 2614, 10881, 12481, 11770, 849, 25719, 11230, 9595, 9570]"
25678,"[38955, 9460, 10974, 29015, 12500, 25682, 26535, 19267, 11563, 10176, 3040, 33525, 8982, 16407, 19317, 11471, 17809, 17897, 17653, 2661, 13333, 29056, 16093, 11484, 49636, 59387, 10617, 11683, 3980, 15515, 10447, 6037, 68149, 10323, 11234, 11533, 10045, 11006, 1687, 9610, 10054, 10771, 10796, 2614, 10881, 12481, 11770, 849, 25719, 11230]"
25682,"[38955, 9460, 10974, 29015, 12500, 26535, 19267, 11563, 10176, 3040, 25678, 33525, 8982, 16407, 19317, 11471, 17809, 17897, 17653, 2661, 13333, 29056, 16093, 11484, 49636, 59387, 10617, 11683, 3980, 15515, 10447, 6037, 68149, 11234, 11533, 10045, 11006, 9610, 10054, 10771, 10796, 2614, 10881, 12481, 11770, 849, 25719, 11230, 9595, 9570]"
17882,"[9581, 15242, 30421, 11185, 1857, 1452, 10236, 298, 10530, 535, 1592, 402, 744, 1701, 319, 4476, 1630, 8656, 10545, 5548, 1813, 1213, 8874, 1924, 858, 754, 11003, 2501, 207, 9894, 11000, 4232, 854, 9350, 861, 87, 2118, 73, 75, 453, 813, 671, 694, 10020, 24, 89, 9802, 628, 9806, 640]"
32049,"[38621, 15592, 12656, 10228, 4958, 9058, 39256, 37141, 17908, 10879, 10385, 19931, 9423, 16, 4477, 2925, 2018, 12518, 8916, 1412, 10436, 3082, 10137, 8866, 425, 11355, 9631, 293, 37135, 9383, 4247, 11674, 11862, 15121, 11472, 9382, 11777, 12230, 772, 3595, 451, 279, 687, 1734, 7443, 9741, 392, 597, 863]"
45225,"[24739, 31606, 11684, 987, 9042, 9005, 15659, 27418, 2800, 2140, 8992, 8643, 299, 10135, 27593, 10168, 10589, 4484, 9462, 11830, 8999, 10159, 24936, 2155, 18683, 5852, 9913, 11342, 9450, 12150, 8870, 10680, 9362, 11509, 9461, 10016, 9515, 9989, 249, 11584, 8845, 11460, 9494, 8452, 9315, 7552, 14370, 395, 2246, 231]"
1648,"[3604, 3989, 4011, 11282, 2609, 1649, 2294, 6069, 8619, 19382, 9473, 11535, 10323, 9319, 11977, 5968, 105, 11017, 45658, 926, 23048, 38778, 11837, 97, 18935, 2565, 21923, 8408, 1430, 11003, 13597, 1406, 18, 620, 137, 8872, 44564, 65057, 188161, 2255, 8843, 11938, 39538, 957, 36648, 10050, 377, 21910, 1903, 9671]"
4105,"[10801, 11834, 2087, 21252, 9064, 24679, 12610, 27958, 16149, 31671, 10410, 9548, 10804, 10164, 9599, 11607, 482, 8289, 10540, 150, 10135, 57022, 6106, 1376, 40206, 42861, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 5923, 15875, 16211, 32059, 26299, 14584, 848, 17691, 18647, 43340, 24248, 17804, 13861, 29021, 31812, 984, 26610]"
10142,"[13920, 45549, 19092, 41326, 26306, 50043, 38509, 28070, 5780, 37532, 6917, 22500, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 20075, 552, 42158, 11456, 11469, 17689, 26978, 61418, 22288, 30924, 24919, 42750, 15119, 55106, 53229, 32685, 54714, 33831, 10285, 15901, 15902, 28893, 13440, 41760, 1714, 42541, 20726, 11206, 11351, 20, 29161]"
3064,"[49299, 47818, 26798, 26603, 63435, 11317, 37606, 25147, 77223, 36434, 15247, 12616, 19953, 38904, 20468, 61178, 1610, 11033, 23570, 6028, 25969, 5001, 28288, 50541, 11112, 10467, 34689, 10778, 12235, 20334, 26475, 8130, 11861, 1389, 2453, 9406, 32308, 1995, 535, 11814, 4978, 9876, 3116, 2608, 8741, 10468, 10162, 9366, 696, 672]"
15142,"[68149, 5851, 17908, 6278, 11454, 11622, 10128, 10474, 1995, 746, 9267, 650, 123, 4233, 2028, 10882, 17264, 149, 4951, 13785, 162, 9612, 425, 168, 8840, 10984, 2759, 8077, 1574, 526, 9427, 9487, 617, 4232, 2108, 671, 679, 62, 453, 8078, 2493, 935, 154, 409, 544, 808, 563, 120, 218, 78]"
14550,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 59585, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035]"
2210,"[2661, 16723, 12535, 636, 10934, 700, 11533, 2100, 10023, 11846, 10050, 17768, 24032, 4929, 12658, 20277, 25719, 34689, 16563, 22777, 65157, 31995, 27141, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 15560, 69716, 10650, 27273, 20678, 16690, 15482, 11791, 11243, 19975, 17187, 17132, 12139, 22233, 14633, 10632, 10735, 18721]"
21721,"[20239, 30180, 36943, 122190, 42006, 27352, 1485, 11209, 33250, 9395, 57745, 70042, 10649, 12589, 49410, 18172, 39541, 25037, 19067, 13560, 9082, 4911, 51230, 17592, 26332, 113273, 24587, 512, 9664, 10496, 124837, 33015, 30202, 24257, 16672, 15379, 15752, 9910, 23479, 441, 27745, 11870, 21189, 29786, 19827, 72987, 19050, 18603, 41276, 58062]"
11828,"[4307, 55936, 15321, 11956, 62695, 98505, 91076, 79515, 20423, 25660, 83500, 36245, 70842, 12582, 55699, 14776, 25767, 28213, 28124, 1815, 44800, 18905, 1698, 8744, 11655, 38043, 32284, 31064, 8583, 32499, 4975, 21588, 30815, 23069, 14506, 811, 400, 768, 10401, 527, 21450, 22256, 30072, 476, 69605, 24276, 27033, 31016, 34024, 13333]"
55699,"[4307, 55936, 15321, 11956, 62695, 98505, 91076, 79515, 20423, 25660, 83500, 36245, 70842, 12582, 11828, 14776, 25767, 28213, 28124, 1815, 44800, 18905, 1698, 8744, 11655, 38043, 32284, 31064, 8583, 32499, 4975, 21588, 30815, 23069, 14506, 811, 400, 768, 10401, 527, 21450, 22256, 30072, 476, 69605, 24276, 27033, 31016, 34024, 13333]"
10551,"[31911, 11307, 10174, 9454, 9816, 10340, 2028, 8874, 11113, 4808, 9326, 10144, 9281, 696, 88, 11566, 4967, 639, 9603, 712, 597, 770, 236, 601, 2493, 424, 1637, 862, 8844, 15602, 31357, 11862, 949, 11860, 45325, 9091, 710, 9087, 12110, 21032, 10858, 1408, 524, 4584, 5, 9273, 11517, 8012, 1710, 9691]"
17190,"[27307, 6020, 20704, 42807, 18603, 32489, 19348, 30055, 33408, 9266, 9491, 14268, 8583, 12772, 19053, 299, 20735, 12508, 10168, 10297, 2608, 549, 19378, 8067, 13476, 11516, 27191, 9441, 6116, 9962, 47951, 21736, 11326, 16562, 11452, 10833, 1588, 13193, 2020, 10668, 2614, 11232, 12706, 19186, 2058, 16384, 2642, 16084, 10419, 9989]"
9085,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210, 182]"
17819,"[21468, 22356, 11385, 146599, 18069, 30528, 22688, 40206, 57575, 36758, 42861, 43037, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 5923, 15875, 16211, 38965, 32059, 26299, 14584, 848, 17691, 18647, 43340, 24248, 17804, 13861, 29021, 31812, 19049, 1377, 27088, 36362, 18535, 42618, 40718, 31633, 5921, 14551, 51426, 42986, 30462, 19728, 41670]"
14776,"[4307, 55936, 15321, 11956, 62695, 98505, 91076, 79515, 20423, 25660, 83500, 36245, 70842, 12582, 11828, 55699, 25767, 28213, 28124, 1815, 44800, 18905, 1698, 8744, 11655, 38043, 32284, 31064, 8583, 32499, 4975, 21588, 30815, 23069, 14506, 811, 400, 768, 10401, 527, 21450, 22256, 30072, 476, 69605, 24276, 27033, 31016, 34024, 13333]"
59585,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035, 10081]"
29185,"[150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048, 20712, 49370, 26895, 13571, 12647, 17496, 5917, 26560, 19114, 85058, 25113, 96966, 14664, 84735, 32077, 45840, 24249, 2149, 37917, 41913, 124963, 16072, 37258, 52772, 30949, 50541, 31598, 51763, 10411, 52770]"
32059,"[40206, 42861, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 5923, 15875, 16211, 26299, 14584, 848, 17691, 18647, 43340, 24248, 17804, 13861, 29021, 31812, 26170, 43258, 22356, 27841, 2290, 21468, 17819, 18317, 11385, 19490, 2428, 18228, 12584, 19494, 20391, 32030, 8348, 11215, 12501, 8095, 11888, 30295, 17889, 24032, 11576, 31530, 35412]"
4486,"[1435, 26973, 21589, 62676, 10239, 47302, 49929, 13482, 25905, 44164, 43028, 42459, 5168, 3022, 204, 41277, 35987, 26520, 10606, 43004, 1040, 14652, 126148, 55207, 38695, 21200, 27030, 29589, 21641, 21137, 44497, 27362, 11347, 42254, 37997, 42135, 30874, 9584, 5336, 13553, 33560, 13702, 27816, 27815, 33257, 114524, 27274, 5048, 5051, 49671]"
10222,"[11841, 16353, 2487, 11713, 13051, 45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060, 33061]"
14621,"[13823, 14484, 11093, 11296, 27141, 14684, 9927, 10494, 9884, 20289, 9754, 38809, 4257, 170767, 16121, 13408, 15813, 57351, 20616, 1613, 13526, 13132, 9776, 39125, 36791, 18857, 1926, 3515, 9080, 11638, 10476, 10048, 13919, 14175, 9923, 10053, 13186, 9792, 10150, 30072, 7220, 9920, 10426, 326, 9602, 10364, 9286, 4551, 10536, 92381]"
19118,"[150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048, 20712, 49370, 26895, 13571, 12647, 17496, 5917, 26560, 19114, 85058, 25113, 96966, 14664, 84735, 32077, 45840, 24249, 2149, 37917, 41913, 124963, 16072, 37258, 52772, 30949, 50541, 31598, 51763, 10411, 52770]"
14372,"[45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060, 33061, 18011, 18164, 14351, 1975, 30060]"
15138,"[21972, 14651, 12308, 6173, 10305, 60608, 55903, 19050, 11868, 17707, 15745, 2185, 45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583]"
9494,"[10795, 11444, 26386, 9519, 28384, 18509, 125537, 19209, 31146, 12088, 1444, 9641, 11959, 11460, 10729, 44490, 9913, 17006, 188927, 12921, 9787, 12877, 35555, 8398, 10202, 13813, 23963, 11185, 13291, 2617, 14195, 10859, 13794, 11283, 18487, 10147, 15659, 49963, 4233, 10218, 1165, 2071, 25284, 9885, 58048, 10995, 14048, 331781, 29047, 9315]"
9942,"[2616, 9602, 21629, 11584, 11393, 299, 11509, 9051, 30055, 10859, 8872, 188927, 58048, 11977, 171274, 17159, 8469, 245706, 5851, 2642, 29355, 22575, 87093, 1666, 239563, 22553, 59108, 96724, 209263, 271714, 59859, 109410, 46503, 72207, 82525, 150, 660, 90, 137093, 10168, 20704, 39053, 109439, 10393, 11385, 252838, 11890, 11708, 12651, 157834]"
8216,"[25471, 26554, 30994, 15035, 16127, 10618, 9556, 11002, 15797, 4917, 40810, 20481, 31374, 31378, 24402, 21168, 919, 52302, 20981, 13141, 3687, 12289, 13256, 13973, 1961, 15384, 24418, 20764, 1450, 25602, 18670, 22718, 22820, 18823, 7500, 17809, 11012, 11891, 16407, 22800, 13051, 10617, 12481, 11841, 8836, 16353, 18094, 36489, 24746, 49636]"
4296,"[32622, 42033, 27327, 42337, 21143, 13282, 15668, 10588, 9507, 9341, 38523, 24961, 8337, 35796, 10373, 10805, 26973, 4923, 19133, 9769, 29723, 11884, 1705, 9349, 7227, 12545, 12122, 11850, 27932, 1577, 5689, 26531, 10540, 11959, 1688, 11326, 3537, 10054, 11773, 10336, 2103, 12101, 1685, 9314, 8069, 2114, 11568, 9531, 10061, 1088]"
24739,"[45225, 31606, 11684, 987, 9042, 9005, 15659, 27418, 2800, 2140, 8992, 8643, 299, 10135, 27593, 10168, 10589, 4484, 9462, 11830, 8999, 10159, 24936, 2155, 18683, 5852, 9913, 11342, 9450, 12150, 8870, 10680, 9362, 11509, 9461, 10016, 9515, 9989, 249, 11584, 8845, 11460, 9494, 8452, 9315, 7552, 14370, 395, 2246, 231]"
39197,"[32027, 111815, 52770, 32221, 17590, 31955, 51763, 15393, 12157, 17941, 20637, 28295, 14667, 21027, 26522, 21849, 2613, 16769, 28501, 52772, 32488, 9686, 14112, 12150, 26475, 26744, 28120, 31556, 26167, 150823, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 67307, 40962, 12704, 318, 32686, 38545, 31151]"
9686,"[52770, 32221, 111815, 17590, 51763, 31955, 39197, 32027, 15393, 52772, 12157, 17941, 150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048, 20712, 49370, 26895, 13571, 12647, 17496, 5917, 26560, 19114, 85058, 25113, 96966, 14664, 84735, 32077, 45840, 24249]"
27418,"[150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 45225, 29185, 19118, 24739, 31606, 11684, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048, 20712, 49370, 26895, 13571, 12647, 17496, 5917, 26560, 19114, 85058, 25113, 96966, 14664, 84735, 32077, 45840, 24249, 2149, 37917, 41913, 124963, 16072, 37258, 987, 9042]"
39002,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210, 182]"
31606,"[45225, 24739, 11684, 987, 9042, 9005, 15659, 27418, 2800, 2140, 8992, 8643, 299, 10135, 27593, 10168, 10589, 4484, 9462, 11830, 8999, 10159, 24936, 2155, 18683, 5852, 9913, 11342, 9450, 12150, 8870, 10680, 9362, 11509, 9461, 10016, 9515, 9989, 249, 11584, 8845, 11460, 9494, 8452, 9315, 7552, 14370, 395, 2246, 231]"
8867,"[26953, 22915, 12484, 20443, 33172, 29095, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 13509, 5680, 5203, 11284, 11607, 15983, 10577, 15556, 9980, 10072, 26477, 11342, 17692, 13567, 16820, 9725, 11428, 11857, 10014, 41671, 10676, 10766, 10607, 33278, 26515, 10873, 11415, 16288, 9457, 4587, 11497, 11675, 10160]"
331,"[82700, 49524, 81005, 228161, 109491, 72331, 49526, 94348, 97614, 46529, 177494, 159824, 137094, 10196, 8999, 44048, 15512, 58595, 76170, 49040, 2155, 24767, 54054, 1724, 42684, 29355, 1792, 135397, 8870, 12129, 10808, 9362, 72710, 534, 11890, 47964, 15655, 11067, 1729, 157353, 97020, 253941, 49527, 9913, 49521, 9051, 75656, 1927, 11884, 8204]"
11467,"[11982, 11191, 44968, 17729, 19494, 21027, 10501, 11521, 19429, 12584, 34053, 10577, 1968, 15393, 13465, 11424, 43096, 33738, 43239, 37264, 27686, 29912, 10019, 40894, 14429, 2981, 43232, 16085, 31598, 619, 16769, 22414, 52772, 11888, 51763, 15698, 9880, 35080, 9407, 52770, 32221, 24032, 150823, 67307, 40962, 318, 17494, 10651, 34014, 38617]"
327,"[14583, 74899, 316, 19051, 9483, 9393, 8643, 7343, 9645, 11615, 4997, 10027, 1966, 1555, 11982, 9667, 6071, 10471, 9812, 1428, 575, 339, 11467, 5894, 246, 1619, 11419, 10155, 16219, 6396, 883, 2026, 1774, 615, 9012, 11779, 9962, 8224, 11873, 11252, 1089, 3600, 1907, 978, 179, 335, 1090, 928, 1635, 144]"
1548,"[11826, 9741, 10511, 20438, 641, 9428, 5279, 77, 65, 1365, 243, 1900, 70, 11171, 18451, 71, 644, 1643, 11004, 9451, 153, 2108, 2757, 14181, 8346, 504, 9081, 8859, 136, 194, 21128, 9692, 891, 5955, 322, 14295, 3472, 8358, 16636, 398, 1382, 401, 34045, 4247, 142, 2675, 4816, 1018, 1359, 29047]"
13403,"[13073, 77332, 18734, 27814, 1435, 11547, 27813, 7090, 1378, 10712, 4723, 11841, 16353, 2487, 28054, 14135, 9453, 44497, 49184, 13898, 21488, 27362, 11347, 44321, 17731, 28907, 42254, 3640, 30309, 37997, 42135, 30874, 15098, 9584, 5336, 13553, 14273, 33560, 13702, 27816, 27815, 33257, 4043, 114524, 27274, 5048, 5051, 49671, 41569, 26]"
869,"[1894, 1734, 1493, 4614, 9741, 1817, 9285, 3131, 2770, 2675, 98, 644, 605, 9573, 167, 8452, 9740, 1895, 676, 652, 24019, 231, 296, 320, 107, 9667, 608, 4247, 9315, 1579, 150, 860, 9383, 8859, 74, 117263, 2133, 855, 393, 2135, 2155, 8358, 9472, 658, 1893, 8871, 1164, 9533, 604, 9397]"
552,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229, 54714, 33831, 13440, 41760, 1714, 42541, 11206, 20, 32082, 10944, 30141, 42044, 12146, 16227, 16784, 11141, 45938, 4599, 41316, 18889, 11085, 22256, 31005, 14441, 21259, 41240, 29229, 37920, 30140, 8095]"
2171,"[15251, 9981, 3549, 7278, 17473, 53190, 42297, 47909, 63831, 75233, 84287, 127864, 159008, 38093, 194101, 177945, 168530, 191294, 244772, 167073, 308027, 320007, 254320, 319067, 283587, 296100, 303867, 177869, 14819, 157354, 38684, 14922, 10074, 51182, 84340, 18533, 92591, 127373, 13364, 8272, 79120, 159151, 325133, 49184, 13898, 21488, 44321, 17731, 28907, 3640]"
