tmdbId,tmdbIds
580,"[26953, 22915, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 10131, 18086, 23752, 25155, 26477, 13509, 5680]"
13703,"[150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393]"
1547,"[11342, 249, 49636, 9462, 17653, 6978, 927, 849, 7219, 766, 11006, 9003, 27418, 11533, 11535, 45132, 8452, 9340, 609, 1406]"
2608,"[23939, 28117, 32489, 10385, 18764, 2020, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690]"
10019,"[21915, 9413, 23939, 37264, 11424, 43096, 33738, 10385, 43239, 27686, 29912, 40894, 2981, 43232, 13465, 23618, 24767, 15104, 6279, 18764]"
11649,"[22777, 65157, 47070, 14906, 46929, 20343, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233, 10735, 2263]"
13509,"[26953, 22915, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 5680, 5203]"
63639,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
34379,"[61536, 65889, 108401, 215373, 32613, 9456, 2160, 42148, 10685, 9054, 17133, 10785, 53879, 42807, 27332, 24664, 17965, 9849, 13982, 31465]"
22915,"[26953, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 13509, 5680, 5203]"
10984,"[32308, 30500, 825, 16121, 13408, 57351, 20616, 1613, 18857, 1926, 9080, 10476, 10048, 13919, 14175, 10053, 13186, 13166, 5852, 10426]"
843,"[1791, 110414, 11489, 32761, 17609, 293310, 62215, 30970, 19236, 12172, 37903, 797, 265195, 269, 276, 10234, 249397, 338, 4497, 979]"
318,"[150823, 67307, 40962, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048]"
9740,"[10047, 10326, 2978, 2034, 388, 320, 2668, 17170, 1817, 509, 9533, 10052, 676, 853, 15983, 869, 2024, 22414, 9390, 8367]"
10878,"[28466, 26483, 9717, 15186, 10724, 9776, 16888, 25221, 10130, 10780, 12528, 2122, 12502, 9275, 13823, 10477, 11560, 9930, 7520, 20309]"
10697,"[31023, 30125, 11109, 49681, 20511, 1826, 8440, 14757, 14286, 55551, 8439, 21202, 1913, 1414, 1555, 11420, 18079, 11042, 546, 17295]"
16300,"[20309, 38809, 9776, 125520, 35976, 13823, 11560, 10536, 10159, 12616, 12538, 10589, 16888, 51242, 15867, 2100, 9884, 46991, 19326, 700]"
1921,"[29938, 8420, 14629, 29937, 18113, 2518, 20544, 11096, 19765, 44181, 10065, 28201, 11636, 14001, 17663, 6028, 13027, 13853, 2122, 8976]"
44412,"[33689, 31638, 144953, 29076, 43109, 18828, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770]"
23685,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770]"
12138,"[110147, 5172, 1966, 9786, 13158, 29756, 12634, 4551, 4512, 2043, 3021, 15258, 38050, 33689, 31638, 144953, 29076, 43109, 18828]"
6073,"[1493, 1619, 11678, 9989, 10154, 2655, 36669, 462, 676, 8859, 9705, 8358, 331, 3536, 6521, 12103, 26610, 9679, 1957, 11529]"
39180,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
19513,"[18205, 47139, 125123, 10381, 139, 13966, 31610, 10491, 20468, 16121, 13408, 57351, 20616, 1613, 18857, 1926, 9080, 10476, 10048, 13919]"
2749,"[9941, 31598, 150823, 32015, 67307, 40962, 318, 11163, 26813, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 11212]"
10050,"[16723, 12535, 188927, 10859, 58048, 245706, 59859, 10023, 10208, 157834, 11846, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573]"
17203,"[22777, 65157, 47070, 14906, 46929, 20343, 11649, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233, 10735, 2263]"
95682,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
49929,"[21589, 62676, 10239, 47302, 13482, 25905, 44164, 43028, 42459, 5168, 3022, 204, 41277, 35987, 26520, 10606, 43004, 1040, 14652, 126148]"
2302,"[15867, 51242, 26475, 125520, 35976, 29146, 33377, 8092, 39934, 20139, 33364, 32078, 38805, 38718, 14698, 14108, 21128, 9040, 15919, 36773]"
32686,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 38545, 31151]"
6028,"[29938, 8420, 14629, 13853, 2428, 18681, 15598, 12117, 4587, 1921, 1888, 18784, 51802, 16958, 12220, 10564, 10397, 38805, 1439, 15739]"
51802,"[2428, 38805, 51242, 29938, 8420, 14629, 6028, 1888, 13853, 40206, 42861, 24951, 64963, 125520, 6644, 18118, 23283, 11372, 35976, 43329]"
42148,"[61536, 65889, 108401, 215373, 32613, 9456, 2160, 34379, 10685, 9054, 17133, 10785, 53879, 42807, 27332, 24664, 17965, 9849, 13982, 31465]"
38545,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 31151]"
19490,"[20536, 33475, 72185, 49730, 60307, 50780, 60784, 16905, 51162, 40206, 42861, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 5923, 15875]"
31151,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545]"
1888,"[38805, 22013, 13982, 61536, 65889, 108401, 29938, 215373, 32613, 9456, 8420, 14629, 2160, 34379, 42148, 10685, 9054, 15867, 6028, 17133]"
38805,"[15867, 1888, 2428, 51802, 2302, 27094, 26475, 38718, 1162, 8095, 15598, 32488, 11694, 3110, 988, 39934, 8092, 20139, 16082, 29146]"
16618,"[33743, 1816, 26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704]"
2428,"[29938, 8420, 14629, 6028, 51802, 13853, 40206, 42861, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 5923, 15875, 16211, 32059, 26299]"
22013,"[1888, 29786, 38718, 3133, 574, 24257, 21866, 46435, 18451, 31465, 38805, 13982, 31121, 32030, 31417, 26617, 25010, 20239, 30180, 29938]"
15598,"[29938, 10056, 8420, 14629, 26038, 2721, 26690, 1942, 21635, 1723, 14359, 41397, 26851, 16958, 132, 15794, 15265, 6028, 12637, 1125]"
56137,"[38868, 5916, 32847, 42222, 43802, 25566, 66027, 36676, 14615, 34148, 661, 1162, 27094, 14675, 1675, 19082, 11659, 17208, 26648, 9524]"
17965,"[16372, 61536, 65889, 108401, 215373, 10831, 32613, 9456, 2160, 34379, 42148, 3681, 905, 18250, 10685, 9054, 17133, 10785, 53879, 42807]"
33250,"[20239, 30180, 36943, 122190, 42006, 1485, 57745, 70042, 12589, 49410, 18172, 39541, 25037, 19067, 13560, 9082, 4911, 51230, 17592, 26332]"
9594,"[10861, 17360, 9874, 39916, 1404, 9953, 10022, 9899, 9682, 9676, 8975, 7873, 9656, 7457, 1534, 14636, 14125, 11835, 9038, 10066]"
35976,"[125520, 51242, 15867, 46991, 38809, 18451, 36773, 32275, 4985, 991, 42739, 21866, 47692, 16300, 54933, 25520, 46986, 34760, 2302, 9977]"
2453,"[11890, 29355, 9051, 146599, 18069, 30528, 22688, 57575, 36758, 43037, 38965, 19049, 1377, 27088, 36362, 18535, 42618, 40718, 31633, 5921]"
4587,"[29938, 8420, 14629, 6028, 25155, 13704, 13853, 26953, 22915, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 2428, 37530]"
12773,"[9995, 29339, 25095, 13644, 18701, 22377, 16605, 9701, 7515, 2977, 10431, 2312, 13022, 7445, 22949, 13949, 36970, 18239, 12184, 8204]"
11454,"[5955, 25284, 54933, 8289, 49963, 1643, 10995, 14048, 331781, 14533, 67273, 17006, 11300, 26719, 97370, 4816, 2742, 2046, 2297, 157849]"
38718,"[26522, 26475, 24750, 32488, 34053, 11145, 111815, 11313, 15665, 18913, 39197, 32027, 27094, 14112, 1162, 52770, 32221, 19429, 17590, 31955]"
4192,"[11888, 19494, 22777, 65157, 49792, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 4281, 47045, 45864, 27273, 20678, 16690, 15482, 11243]"
11607,"[10801, 26953, 22915, 12484, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 11834]"
14052,"[10956, 10222, 2617, 1362, 849, 10204, 11841, 16353, 2487, 23618, 699, 11824, 9462, 12107, 16888, 1371, 18764, 10126, 14372, 1367]"
16889,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
39934,"[8092, 20139, 29146, 33377, 33364, 32078, 14108, 5767, 28902, 27094, 42015, 34045, 1162, 25221, 50314, 988, 41326, 26306, 50043, 38509]"
26580,"[11293, 1162, 27094, 42015, 16800, 988, 9459, 13912, 40085, 37672, 21259, 22584, 29146, 33377, 8092, 39934, 20139, 934, 5179, 10631]"
21309,"[37672, 57022, 11703, 11524, 12502, 42015, 2087, 41326, 26306, 21252, 50043, 38509, 5780, 9064, 63956, 47943, 63639, 39180, 95682, 16889]"
16263,"[22777, 65157, 47070, 14906, 46929, 20343, 12506, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233]"
4985,"[125520, 35976, 51242, 9416, 13533, 18074, 26486, 15566, 8357, 13372, 25248, 7233, 13922, 24408, 16156, 10090, 7874, 14348, 5353, 13460]"
20704,"[30055, 17190, 27307, 6020, 6522, 2614, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502]"
853,"[855, 616, 180, 9740, 11371, 1817, 10590, 8665, 1579, 4547, 121, 16617, 9567, 650, 22, 857, 2034, 792, 9475, 98]"
10877,"[10283, 10225, 16121, 13408, 57351, 20616, 1613, 18857, 1926, 9080, 10476, 10048, 13919, 14175, 10053, 13186, 10426, 4551, 12634, 7095]"
5257,"[35172, 3114, 3089, 10363, 27745, 38291, 1618, 26596, 7442, 20815, 12268, 146599, 18069, 30528, 22688, 57575, 36758, 43037, 41659, 38965]"
77,"[550, 180, 603, 194, 121, 8358, 322, 24, 641, 187, 640, 38, 120, 1548, 122, 808, 557, 1900, 107, 393]"
10833,"[10127, 10550, 32489, 9491, 12508, 29938, 8420, 14629, 3980, 1816, 35080, 6028, 9280, 28295, 2608, 9884, 11982, 15698, 15739, 22777]"
20309,"[16300, 9776, 10536, 10159, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002]"
12658,"[20277, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233]"
10054,"[33525, 38955, 9460, 10974, 29015, 12500, 25682, 26535, 19267, 11563, 10176, 3040, 25678, 8982, 10045, 2661, 11006, 25719, 32622, 4296]"
10646,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770]"
2575,"[10164, 9523, 9771, 10548, 13446, 13245, 26617, 33689, 19155, 20239, 2087, 132641, 101230, 30180, 118991, 18355, 45153, 36943, 21252, 12655]"
55,"[1391, 11420, 18079, 598, 436, 34045, 2610, 55551, 17734, 8439, 13819, 77, 641, 666, 10147, 44754, 1900, 1643, 84334, 57022]"
65075,"[23601, 33222, 26755, 174787, 22319, 34653, 50314, 25793, 9526, 2152, 49184, 13898, 21488, 44321, 17731, 28907, 3640, 30309, 15098, 14273]"
44379,"[11354, 26195, 36210, 916, 30140, 49184, 13898, 21488, 44321, 17731, 28907, 3640, 30309, 15098, 14273, 4043, 26, 2287, 1253, 13362]"
2043,"[12138, 4614, 137094, 9397, 14869, 91314, 20309, 13823, 44048, 10536, 11560, 58595, 14139, 188927, 12634, 117263, 10859, 10808, 18487, 4551]"
4133,"[26475, 38718, 10491, 11826, 161, 14112, 11088, 1443, 10276, 320, 2034, 9882, 26522, 453, 9563, 1597, 18785, 10868, 18451, 28501]"
10991,"[20455, 14199, 2670, 12208, 13600, 10140, 32657, 10865, 10996, 9600, 32093, 82695, 11544, 12444, 12445, 10191, 648, 10193, 205596, 49026]"
634,"[824, 392, 671, 509, 672, 8835, 1900, 411, 557, 508, 1581, 808, 161, 8358, 673, 640, 245, 9919, 594, 194]"
10956,"[13812, 21910, 14052, 11090, 25471, 26554, 30994, 15035, 16127, 10618, 9556, 11002, 15797, 4917, 40810, 20481, 31374, 31378, 24402, 21168]"
19366,"[22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045, 45864, 27273, 20678, 16690, 15482, 11243, 19975, 17132, 22233, 10735]"
9519,"[2087, 21252, 125537, 9064, 24679, 12610, 27958, 19209, 16149, 31671, 10410, 9548, 9787, 12877, 35555, 8398, 10202, 13813, 23963, 10804]"
13898,"[49184, 21488, 44321, 17731, 28907, 3640, 30309, 15098, 14273, 4043, 26, 2287, 1253, 13362, 13636, 8940, 228194, 244268, 96936, 26195]"
9290,"[29937, 11096, 19765, 10065, 8976, 2122, 3132, 929, 8999, 10906, 9982, 4970, 9396, 2110, 1921, 9257, 10555, 709, 1281, 9913]"
13166,"[10696, 92381, 60082, 40505, 40879, 34043, 35696, 13908, 15070, 9544, 26056, 68569, 15074, 16028, 13369, 11244, 17995, 8046, 11059, 31395]"
111,"[1597, 393, 2575, 11635, 11474, 107, 73, 9675, 2034, 1900, 9390, 9336, 1635, 187, 8619, 500, 650, 9319, 1422, 24]"
32488,"[26522, 15393, 16769, 24750, 40842, 11191, 11521, 32027, 39197, 111815, 34053, 14112, 11145, 52770, 32221, 17590, 38718, 19429, 31955, 12584]"
10477,"[21355, 41326, 26306, 50043, 38509, 5780, 63956, 47943, 12506, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288]"
12484,"[26953, 22915, 20443, 33172, 29095, 8867, 20009, 39578, 26725, 17168, 13704, 37530, 580, 10131, 18086, 23752, 25155, 13509, 5680, 5203]"
2144,"[32015, 11163, 26813, 11212, 9689, 38360, 15192, 43361, 47715, 12491, 833, 897, 48035, 1394, 47735, 16131, 18927, 31442, 257, 1956]"
24113,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770]"
1734,"[1493, 5852, 2069, 2018, 869, 1996, 30500, 13465, 9315, 4967, 2024, 2114, 26333, 4327, 8922, 10391, 564, 116167, 11283, 32308]"
38047,"[11985, 44018, 2, 1563, 216, 31026, 30959, 18872, 28030, 14696, 24190, 895, 31304, 10310, 4710, 7974, 29269, 1629, 54659, 14793]"
4973,"[4175, 26030, 13909, 24192, 11657, 23152, 12206, 45578, 44864, 5998, 10373, 5781, 17645, 631, 25538, 25508, 30588, 12493, 2262, 778]"
8095,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106]"
849,"[17653, 2487, 11471, 11841, 16353, 13333, 8982, 10222, 17809, 16407, 11230, 11713, 45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469]"
27223,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106, 53229]"
2981,"[110972, 26602, 26333, 15658, 10808, 5852, 4244, 13465, 146599, 18069, 30528, 22688, 57575, 36758, 43037, 38965, 19049, 1377, 27088, 36362]"
39266,"[3089, 13446, 113273, 24587, 20239, 30180, 36943, 122190, 42006, 1485, 33250, 57745, 70042, 12589, 49410, 18172, 39541, 25037, 19067, 13560]"
31863,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545]"
11307,"[17170, 28176, 16241, 15665, 11313, 18913, 24750, 31465, 40842, 10627, 10868, 26522, 22414, 23111, 11033, 11145, 9932, 34053, 28519, 9586]"
11163,"[32015, 26813, 11212, 9689, 38360, 15192, 43361, 47715, 12491, 833, 897, 48035, 1394, 47735, 16131, 18927, 31442, 257, 1956, 3089]"
18691,"[16643, 11468, 9583, 11870, 11892, 3132, 11157, 2752, 9637, 1537, 36586, 4614, 2022, 1391, 11064, 11470, 320, 12518, 1894, 818]"
25221,"[28466, 33364, 32078, 20139, 39934, 8092, 14108, 26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178]"
19494,"[24032, 12584, 11888, 21629, 16769, 10437, 4192, 16723, 12535, 15393, 17889, 12658, 20277, 16085, 35080, 32030, 32488, 40206, 42861, 22777]"
40842,"[11191, 32488, 11145, 34053, 11521, 19429, 26522, 24750, 21027, 15393, 10868, 16769, 16085, 16241, 14112, 25934, 38718, 32027, 20139, 39197]"
19357,"[59930, 17949, 19324, 17465, 42580, 21915, 23618, 25166, 10385, 11107, 23939, 6499, 38921, 18212, 9713, 26391, 13509, 20759, 39964, 31000]"
33743,"[10677, 1816, 44807, 16618, 24961, 15300, 13936, 10560, 11774, 9833, 22777, 65157, 47070, 14906, 46929, 20343, 11649, 17203, 26573, 47045]"
9062,"[29887, 31918, 35412, 10971, 15310, 12537, 18683, 11060, 31995, 15560, 69716, 10650, 11791, 24348, 21925, 17187, 12139, 14633, 10632, 18721]"
11174,"[25016, 14703, 32015, 11163, 26813, 11212, 9689, 38360, 15192, 43361, 47715, 12491, 833, 897, 48035, 1394, 47735, 16131, 18927, 31442]"
934,"[5179, 5000, 24965, 16800, 14328, 21589, 62676, 10239, 47302, 49929, 13482, 25905, 44164, 43028, 42459, 5168, 3022, 204, 41277, 35987]"
9476,"[27573, 3604, 17578, 1588, 9989, 2565, 9705, 23048, 2057, 9778, 11529, 9486, 1266, 10808, 6282, 10200, 11232, 479, 9679, 11370]"
37691,"[41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639, 39180, 95682, 16889, 27223, 552, 42158, 11456, 17689, 61418, 22288, 42750, 55106]"
10613,"[41730, 25212, 33828, 25985, 125707, 42612, 35650, 13915, 10985, 18408, 15278, 19415, 32235, 54973, 34681, 502, 37939, 12197, 15272, 15003]"
14268,"[27104, 40694, 23655, 47585, 25461, 98502, 35694, 1282, 36614, 14521, 77332, 56830, 17139, 24525, 35796, 4107, 17190, 27307, 21736, 22597]"
5852,"[30500, 110972, 26602, 26333, 15658, 2155, 2981, 10808, 9989, 4244, 13465, 45225, 24739, 31606, 11684, 987, 9042, 9005, 17127, 1734]"
808,"[585, 12, 640, 120, 809, 121, 9806, 161, 603, 745, 122, 105, 22, 180, 671, 862, 672, 557, 453, 550]"
824,"[634, 9778, 161, 8835, 676, 640, 597, 8346, 462, 9471, 808, 508, 1493, 2675, 11529, 4232, 796, 2024, 1933, 453]"
676,"[296, 11678, 824, 2675, 2024, 2018, 9740, 6073, 9799, 640, 1933, 869, 5551, 1493, 634, 11467, 10641, 11529, 9679, 2275]"
26813,"[32015, 11163, 11212, 9689, 38360, 15192, 43361, 47715, 12491, 833, 897, 48035, 1394, 47735, 16131, 18927, 31442, 257, 1956, 3089]"
50541,"[150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393]"
26255,"[4460, 9093, 61280, 42597, 26661, 43232, 37103, 40894, 29912, 43239, 27686, 11424, 43096, 33738, 37264, 9710, 22777, 65157, 47070, 14906]"
22414,"[15665, 11313, 18913, 10627, 24750, 26522, 23111, 4244, 11033, 11145, 28519, 34053, 17170, 10052, 19429, 9445, 150823, 67307, 40962, 318]"
43329,"[40206, 42861, 24951, 64963, 6644, 18118, 23283, 11372, 5923, 15875, 16211, 32059, 26299, 14584, 848, 17691, 18647, 43340, 24248, 17804]"
1406,"[10141, 801, 8536, 20704, 249, 2609, 2978, 12154, 7520, 13509, 11418, 9671, 9941, 14628, 9340, 10169, 2619, 30055, 3604, 1547]"
13554,"[188161, 1792, 44564, 65057, 9941, 88794, 38842, 50839, 39538, 21629, 17707, 38778, 11692, 45658, 8427, 111815, 22575, 10758, 87093, 1666]"
1632,"[28501, 35080, 20637, 10424, 14112, 150823, 67307, 40962, 318, 17494, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357]"
966,"[21721, 14635, 13700, 43752, 13925, 15854, 40724, 43517, 13931, 83860, 13932, 13933, 200481, 296096, 159550, 30142, 258489, 30295, 512, 127380]"
301,"[43261, 21468, 17819, 91487, 121793, 22356, 11385, 10297, 81167, 146599, 18069, 30528, 22688, 57575, 36758, 43037, 38965, 19049, 1377, 27088]"
12623,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545]"
11896,"[24236, 17202, 24060, 2617, 11897, 14195, 26516, 42160, 5516, 13343, 15237, 125537, 19209, 10780, 19414, 43236, 10337, 10338, 2202, 83714]"
25538,"[5998, 4175, 26030, 13909, 24192, 11657, 23152, 12206, 45578, 44864, 22256, 22584, 41326, 26306, 50043, 38509, 5780, 63956, 47943, 63639]"
5923,"[40206, 42861, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 15875, 16211, 32059, 26299, 14584, 848, 17691, 18647, 43340, 24248, 17804]"
15497,"[21876, 9967, 14911, 20681, 43510, 31995, 15560, 69716, 10650, 11791, 17187, 12139, 14633, 10632, 18721, 1403, 18886, 14589, 14594, 14590]"
21876,"[15497, 42470, 15347, 28368, 11060, 9967, 14911, 20681, 43510, 10653, 38171, 9660, 10243, 146599, 18069, 30528, 22688, 57575, 36758, 43037]"
11090,"[87428, 109418, 100042, 59961, 11968, 12107, 203801, 10956, 59962, 188161, 44564, 65057, 88794, 9072, 39451, 38842, 9757, 16299, 119450, 38778]"
21056,"[39953, 80070, 19797, 41756, 53027, 15850, 17614, 15708, 58467, 31526, 259389, 31962, 5187, 18998, 14208, 32444, 17483, 15728, 80198, 15179]"
9397,"[47964, 38575, 13252, 9543, 57201, 11560, 44833, 62213, 5966, 27022, 4108, 10200, 117263, 18360, 26389, 54054, 10196, 18487, 42684, 177494]"
9705,"[9799, 9472, 2085, 10796, 9679, 10168, 9398, 6037, 9654, 2057, 36669, 11023, 179, 11892, 1844, 2567, 9476, 161, 12508, 4997]"
26475,"[38718, 26522, 24750, 32027, 39197, 15867, 32488, 111815, 14112, 21866, 52770, 32221, 17590, 31955, 34053, 15393, 11145, 33364, 32078, 51763]"
29937,"[11096, 19765, 10065, 8976, 2122, 8999, 3132, 9982, 4970, 9290, 2110, 1921, 10555, 9257, 9913, 4380, 11460, 19933, 784, 1901]"
10364,"[11220, 21189, 35199, 20289, 2152, 10209, 9523, 42124, 11482, 315, 7859, 20239, 26744, 28120, 31556, 26167, 30180, 49126, 36943, 25445]"
32458,"[43089, 54898, 41465, 140207, 41940, 47959, 2972, 31773, 22638, 22176, 12089, 1835, 11366, 464, 11423, 29578, 1772, 43824, 43471, 38077]"
1089,"[11467, 13567, 7343, 13509, 5203, 8643, 9532, 19053, 18487, 11542, 9796, 2981, 650, 9469, 1597, 10537, 9285, 26953, 22915, 12484]"
38043,"[4307, 55936, 15321, 11956, 62695, 98505, 91076, 79515, 20423, 25660, 83500, 36245, 70842, 12582, 11828, 55699, 14776, 25767, 28213, 28124]"
9967,"[14911, 20681, 43510, 15497, 19457, 21876, 28368, 37305, 9660, 8007, 10540, 4722, 11589, 10911, 5551, 2067, 37853, 10110, 11815, 4437]"
17494,"[150823, 67307, 40962, 318, 10651, 34014, 38617, 29185, 19118, 2779, 5922, 81442, 31603, 41357, 14475, 14807, 40814, 53426, 6393, 42048]"
17465,"[59930, 17949, 19324, 19357, 42580, 21915, 23618, 25166, 10385, 11107, 23939, 6499, 38921, 18212, 9713, 26391, 13509, 20759, 39964, 31000]"
759,"[31918, 20813, 33194, 29887, 3062, 12537, 21, 21189, 35199, 32567, 25842, 15310, 138, 20277, 14588, 11060, 29380, 2152, 19953, 3055]"
10297,"[12508, 13476, 17820, 16563, 32489, 27191, 16085, 24032, 13936, 43261, 51044, 11385, 11888, 11060, 9660, 21468, 42470, 17819, 10653, 301]"
10653,"[11060, 42470, 15347, 19414, 43236, 10338, 13343, 15237, 2202, 83714, 10337, 31918, 29887, 38171, 11897, 10243, 12537, 10971, 3055, 15310]"
21468,"[17819, 22356, 11385, 146599, 18069, 30528, 22688, 40206, 57575, 36758, 42861, 43037, 24951, 64963, 6644, 18118, 23283, 11372, 43329, 5923]"
9576,"[11939, 2251, 37719, 13562, 993, 10083, 28285, 11356, 821, 11191, 32488, 770, 28384, 11562, 567, 27397, 5506, 988, 38718, 5143]"
10865,"[24203, 17820, 16563, 22777, 65157, 47070, 14906, 46929, 20343, 20455, 11649, 17203, 10991, 26573, 47045, 45864, 27273, 20678, 16690, 15482]"
1995,"[11397, 8999, 1996, 9799, 1164, 9738, 51863, 9678, 8922, 2059, 12184, 9679, 24420, 116167, 1452, 9913, 787, 676, 9705, 10192]"
10808,"[110972, 26602, 26333, 15658, 2981, 20533, 57165, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044]"
9799,"[9705, 296, 1995, 3981, 9384, 36643, 1894, 4951, 11857, 9285, 676, 163, 65, 36669, 9257, 161, 594, 95, 13567, 1948]"
644,"[180, 9741, 2675, 296, 1817, 860, 605, 2787, 855, 1548, 3131, 591, 869, 76726, 393, 2135, 4547, 608, 10483, 1576]"
16161,"[30529, 36773, 6715, 35115, 9889, 38904, 2277, 8489, 11978, 11973, 26408, 1535, 15745, 297, 1090, 14709, 10400, 1903, 10162, 11528]"
10691,"[39424, 10477, 17130, 31608, 21355, 39953, 12506, 21056, 80070, 19797, 41756, 53027, 15850, 17614, 15708, 58467, 31526, 259389, 31962, 5187]"
21488,"[49184, 13898, 44321, 17731, 28907, 3640, 30309, 15098, 14273, 4043, 26, 2287, 1253, 13362, 13636, 8940, 228194, 244268, 96936, 26195]"
11826,"[20438, 12509, 1365, 13537, 1548, 21355, 13245, 25636, 11368, 38718, 10477, 18451, 320, 72987, 58062, 42739, 56235, 23908, 60994, 39437]"
9301,"[1050, 43828, 25300, 1978, 27972, 12706, 1976, 11632, 5279, 8696, 16857, 25431, 42196, 46992, 1548, 17661, 28285, 13403, 20438, 2123]"
11444,"[9787, 12877, 35555, 8398, 10202, 13813, 23963, 10795, 9885, 11128, 37958, 9282, 26388, 13291, 7735, 18487, 16617, 9029, 1165, 49529]"
